Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Changes - 1999 Remastered Version,David Bowie,spotify:track:1UBilOBSTjHxFBpsHNfykQ,0.537,0.355,0,-11.241,1,0.0363,0.357,0,0.132,0.39,113.994,214573,4,21.73139,12,0
Seasons in the Sun,Terry Jacks,spotify:track:0X3d9gx7UDYgcwwkgTeNLR,0.678,0.611,6,-8.306,1,0.0506,0.777,0,0.175,0.821,98.949,209347,4,27.18793,10,0
TUSK,Fleetwood Mac,spotify:track:0iINibMKtoS8duvexsqnm5,0.628,0.779,0,-11.841,1,0.0831,0.224,0.776,0.151,0.936,180.837,217573,4,32.64813,10,1
Silver Lady,David Soul,spotify:track:0aOkjSqYLGDljwtUNvAnoS,0.715,0.494,11,-12.807,1,0.0294,0.36,9.22e-05,0.0736,0.768,111.268,224427,4,64.27318,7,1
Future Games,Fleetwood Mac,spotify:track:021JldNpXGATNSC69edcBT,0.4,0.475,11,-11.462,0,0.0309,0.376,0.736,0.142,0.0754,141.35,499116,4,35.77516,13,0
Helen Wheels,Paul McCartney And Wings,spotify:track:2EzedhbZ4ivi5bdpKX0WV0,0.443,0.693,9,-9.928,1,0.0325,0.00756,0.000143,0.356,0.737,146.0,227533,4,64.55114,6,1
C'mon Everybody - Remastered,UFO,spotify:track:4aQvk3j1im1qkdoNxwRInf,0.492,0.842,4,-4.814,1,0.117,0.000706,9.74e-05,0.139,0.709,149.123,191720,4,24.54851,13,0
Stanley's Introduction - Live,Return To Forever,spotify:track:3Q85W6oOsYqoi2br28fB8H,0.558,0.249,11,-24.783,0,0.933,0.697,0,0.424,0.275,52.27,77560,4,47.97805,4,0
Portland Town,Rufus Zuphall,spotify:track:6KhUC9Q0jgWDUhoXikYkFN,0.304,0.877,11,-7.968,0,0.0957,0.000572,0.14,0.0645,0.226,124.381,237573,3,44.69735,9,0
Thunder Island,Jay Ferguson,spotify:track:3FkQN4NyCFlfn7fWzBkWCj,0.497,0.718,0,-7.744,1,0.0275,0.00113,0.0606,0.544,0.792,127.79,240693,4,34.71329,9,1
La chiave del mistero,Gianni Ferrio,spotify:track:5WnRwUKSDAsVUTI16fVXRc,0.687,0.516,0,-14.137,1,0.0458,0.14,6.25e-05,0.104,0.951,131.929,80400,4,25.96941,5,0
I Can't Dance Without You,Theo Vaness,spotify:track:6d9TEHoIgmc25jEJEEBseD,0.852,0.663,1,-10.696,1,0.1,0.0319,0.000273,0.114,0.822,119.019,417427,4,31.96295,15,0
Sunflower,Glen Campbell,spotify:track:0eIubxzEPvIoKgBawqYsih,0.755,0.786,7,-9.451,1,0.0305,0.115,0.00161,0.183,0.979,129.381,171333,4,27.58421,9,1
Let It Rain Let It Pour (La ballata di Ben and Charlie),Gianni Ferrio,spotify:track:5hVZM9sW6vBCtyzTMk1MYc,0.543,0.335,9,-14.919,0,0.0495,0.811,0,0.295,0.587,136.741,203779,4,22.44671,10,0
En Melody,Serge Gainsbourg,spotify:track:4YFLi42CeCljqZ4VzvRTwa,0.536,0.778,10,-12.882,0,0.0469,8.3e-05,0.707,0.0468,0.571,105.906,205640,4,87.40076,6,0
One Day Of Your Life,Andy Williams,spotify:track:2aPnhRYAnjaH7umwapP8WH,0.449,0.649,5,-9.883,1,0.053,0.425,4.65e-06,0.585,0.435,121.302,147947,4,32.25416,7,1
The Proud One,The Osmonds,spotify:track:58NGD7CwAHKGqalPG9Tw6O,0.289,0.683,6,-6.301,1,0.0328,0.329,0,0.14,0.644,100.37,184520,4,45.83702,9,1
Interlude,Labi Siffre,spotify:track:7yzc0ePGHmlGUruqGrI2JL,0.532,0.359,1,-14.361,0,0.0316,0.695,0.112,0.124,0.682,114.086,186480,4,49.69762,7,0
Avenging Annie,Andy Pratt,spotify:track:2WPx4X6CtBRYW8PIUJRdMu,0.435,0.802,10,-9.314,1,0.0792,0.0852,0.000877,0.26,0.842,165.821,307373,4,36.38164,14,1
You're Still A Young Man,Tower Of Power,spotify:track:4VLUVWIcOFFQ0pHPKZ9i1k,0.45,0.446,3,-9.229,1,0.0325,0.257,0,0.351,0.558,114.18,335080,3,59.76233,15,1
Heart On My Sleeve,Bryan Ferry,spotify:track:16vD6QTOb97PWexndXrblr,0.594,0.542,9,-8.604,1,0.0289,0.771,0.111,0.666,0.786,117.622,208107,4,64.17216,8,1
Windweaver - 2014 Remaster,Jade Warrior,spotify:track:2gzIcwgCzAUWehI93SMP3x,0.39,0.17,5,-13.675,1,0.03,0.837,0.523,0.153,0.0687,59.277,230027,4,45.75042,9,0
Rings,Lobo,spotify:track:4T51y1y6tanHTx0b7i3Gbh,0.418,0.645,0,-10.341,1,0.0265,0.0298,0.00202,0.152,0.669,87.267,211067,4,35.71662,9,1
The Guitar Man,Bread,spotify:track:1mcQF2Oq45J4RaqvhvZps7,0.279,0.646,4,-7.907,0,0.0464,0.231,0.0011,0.309,0.485,142.649,225053,4,27.56136,14,1
I Just Can't Say No To You,Parker McGee,spotify:track:1tOFoFOeDpLo0j9ysPO496,0.282,0.35,2,-13.695,1,0.0328,0.181,2.33e-05,0.0941,0.393,173.06,192733,4,21.79589,11,1
Back in the USA,MC5,spotify:track:4Mb6F7s0Oa0VYSvIbiRBUO,0.673,0.89,4,-4.986,1,0.118,0.55,0,0.065,0.877,92.577,145600,4,48.26437,8,0
Whole Lotta Sunlight,Muzak Orchestra,spotify:track:4p3k2JCfIoKSU3yXNFnbze,0.365,0.391,5,-13.733,0,0.0327,0.726,0.764,0.498,0.153,99.119,196213,3,34.50809,9,0
Fell For You,The Dramatics,spotify:track:44MjocxmoGd3FB2v3xXZcj,0.402,0.459,0,-13.261,1,0.0806,0.461,0.0163,0.1,0.655,173.48,205747,4,77.72385,9,1
The Wizard,Black Sabbath,spotify:track:3JvMig6Sc8XRLqHseNsccM,0.523,0.706,2,-11.521,1,0.0935,0.0307,0.000274,0.337,0.407,99.684,260640,4,42.67313,8,0
Este Madrid,LeÃÂÃÂ±o,spotify:track:4xov07mNpKLBmpcghArTeZ,0.379,0.741,11,-4.115,1,0.0758,0.0653,0.000516,0.0557,0.616,92.986,350027,4,49.47858,13,0
Take A Little Trip,Minnie Riperton,spotify:track:5n5Z1gVpQ51FOZp1MUHmV0,0.48,0.34,2,-10.604,1,0.0419,0.588,0.000369,0.133,0.543,176.183,248613,4,25.08662,15,0
In A Hand Or A Face,The Who,spotify:track:5icKMYpKEkfrT3J27SH7Vz,0.398,0.777,7,-7.012,1,0.0497,0.125,0.0164,0.137,0.404,128.428,205093,4,51.78973,9,0
Hellbound Train,Savoy Brown,spotify:track:1neZ7P3jQDh57Th29fITqs,0.268,0.567,9,-17.114,0,0.0355,0.0529,0.681,0.157,0.518,163.057,550507,4,33.01579,21,0
Another Star,Stevie Wonder,spotify:track:5owFj7EOftzR9x5zciL0Bm,0.57,0.844,6,-9.684,0,0.0492,0.102,0.000176,0.0914,0.767,121.975,508227,4,27.83426,20,1
Show Biz Kids,Steely Dan,spotify:track:5SuggdLS4Jdh8anflh9lNe,0.736,0.699,9,-10.165,0,0.0358,0.243,1.69e-06,0.0353,0.966,119.479,324333,4,55.80676,13,1
Pills,New York Dolls,spotify:track:7hYU5eAJFciz5veXsatDqA,0.389,0.912,9,-9.925,1,0.0487,0.0201,0,0.395,0.835,142.788,167840,4,42.33601,8,0
Springtime Mama,Henry Gross,spotify:track:0wtqqSTlOJJjred8ySfNDI,0.471,0.63,9,-11.165,0,0.0283,0.0903,0,0.0326,0.798,144.247,221211,4,38.06387,9,1
Something's Wrong With Me,Austin Roberts,spotify:track:6n2ht3QfJqOnuSZ0xdoBiy,0.407,0.267,2,-12.054,1,0.0296,0.512,1.24e-06,0.18,0.281,149.424,209880,4,58.36924,10,1
Lover of the Bayou - Studio Version,The Byrds,spotify:track:2gMJeVHAfBQRYQ5XgSKwiN,0.396,0.742,2,-10.42,1,0.0379,0.153,5.42e-06,0.117,0.786,93.128,312533,4,41.6449,10,0
Stone (The Lord Loves a Rolling Stone),Roger McGuinn,spotify:track:0kcnYYirRqgGXEfO7PXwDG,0.476,0.207,0,-14.544,1,0.0309,0.915,2.61e-06,0.197,0.308,141.955,182000,4,36.21362,7,0
Close To You,B.T. Express,spotify:track:6F0lIh4zqlgCZLDAk9BvBL,0.228,0.551,0,-4.862,1,0.0312,0.288,0.165,0.87,0.353,175.626,317413,3,34.10806,14,1
Supernaut,Black Sabbath,spotify:track:7dlvtSJgkXSOKtTH8OAHDY,0.378,0.818,7,-10.459,1,0.0635,0.000278,0.00195,0.0522,0.647,120.726,271124,4,54.72118,10,0
Stay All Night (Stay a Little Longer),Willie Nelson,spotify:track:0ZXmbQXKbfXO8Cv9qxPdZu,0.602,0.366,7,-15.895,1,0.0468,0.413,4.98e-06,0.192,0.946,180.297,154160,4,52.8749,7,0
Distant Lover,Marvin Gaye,spotify:track:5Xt3RUiOkiH2pGYtMTVeNS,0.474,0.35,4,-12.973,1,0.0266,0.383,0.000305,0.057,0.527,141.906,255987,3,33.52748,15,1
I Ain't Living Long Like This,Waylon Jennings,spotify:track:0IRcT2VHcW00glMxrdBu83,0.619,0.694,9,-11.968,1,0.0292,0.345,0.661,0.113,0.83,145.255,287838,4,22.35105,17,0
Do The Boob,The Real Kids,spotify:track:7vnPL3qlHtFbg2OKFl4ktM,0.486,0.663,4,-13.879,1,0.043,0.00672,0.00213,0.0932,0.951,137.72,138173,4,69.32077,5,0
A Place In The Sun,Pablo Cruise,spotify:track:0pvQtJzaIcBJelSZo3PeDw,0.692,0.673,7,-13.069,1,0.0302,0.0814,8.81e-05,0.0967,0.852,117.678,284200,4,16.16797,16,1
Jackie Wilson Said (I'm In Heaven When You Smile),Van Morrison,spotify:track:1hmPyDaLxfscy8AJpJsKJI,0.566,0.688,7,-7.507,1,0.071,0.441,0,0.0553,0.95,147.274,180520,4,38.27985,7,1
Could It Be I'm In Love,Minnie Riperton,spotify:track:3427vWnzZCceNIiscGbCAm,0.669,0.768,2,-8.034,1,0.0733,0.242,2.34e-06,0.128,0.696,126.371,257373,4,61.99713,9,0
Redneck Friend,Jackson Browne,spotify:track:0Idxq1IPvjjctgd7lRxSBh,0.496,0.464,3,-9.221,1,0.0665,0.809,7.42e-05,0.705,0.625,152.614,271013,4,24.30701,13,1
The Best Disco In Town,The Ritchie Family,spotify:track:79eNiy8GqOx646aVCNtPd1,0.53,0.936,8,-7.193,1,0.223,0.137,0,0.315,0.658,120.955,401027,4,23.28085,19,1
Sha La La,Thin Lizzy,spotify:track:19j8iGPLkp1lUEIivF7eqi,0.573,0.938,7,-9.583,1,0.0552,0.00132,0.21,0.3,0.126,114.398,206387,4,43.25091,12,0
Fortune,Dschinn,spotify:track:1LU5DXaH0clvTCWVij5Xo1,0.252,0.578,2,-8.804,0,0.033,0.114,0.00369,0.422,0.684,150.055,296846,4,32.11349,17,0
I Was Made For Dancin',Leif Garrett,spotify:track:3kovBaZ1LGLH1PL31qG7cL,0.689,0.584,11,-13.957,0,0.0314,0.0319,0.00275,0.327,0.837,127.132,196440,4,28.85549,9,1
Schekina,Samla Mammas Manna,spotify:track:2TKtcfgpahwMLksloh0xg0,0.35,0.341,7,-12.124,1,0.0327,0.603,0.883,0.128,0.0873,90.722,172560,4,39.37617,10,0
Ocean Breakup / King of the Universe,Electric Light Orchestra,spotify:track:5OzaJSoZhre3ZP7BCx4FFr,0.395,0.347,5,-12.2,1,0.0278,0.807,0.0025,0.131,0.22,95.959,246027,4,33.45946,12,0
Fool Me a Good Night,Labi Siffre,spotify:track:1GxCJ6QRoRv1BHUDto1mGn,0.54,0.182,0,-15.705,1,0.0559,0.883,0.0257,0.105,0.0859,101.581,224707,4,27.65153,10,0
Johnny Blade - 2014 Remaster,Black Sabbath,spotify:track:6vus9MVHn3VwrT4RBaZeKY,0.223,0.781,9,-9.235,0,0.0389,0.00122,0.000294,0.077,0.559,146.673,387569,4,35.84682,17,0
Breakfast In America - Remastered,Supertramp,spotify:track:4a5pNRjwmzYQuEY1E7O6pj,0.532,0.663,0,-5.886,0,0.0292,0.425,1.07e-06,0.0734,0.756,75.14,159347,4,28.42172,7,0
My Man, A Sweet Man,Millie Jackson,spotify:track:2SQcpV8DdTbnMOhecspYEl,0.576,0.716,8,-7.377,1,0.0465,0.147,6.65e-06,0.131,0.881,135.034,154573,4,35.24739,10,1
Nine Feet Underground - Medley,Caravan,spotify:track:0Y4Qokp46GcqB9aXX2nFNZ,0.369,0.504,7,-14.686,0,0.0459,0.0193,0.704,0.485,0.445,126.472,1364933,4,43.11476,58,0
Don't Think....Feel,Neil Diamond,spotify:track:3guzJOHZkrLwYIaVpB6Ztc,0.788,0.488,4,-13.096,1,0.0578,0.566,5.88e-06,0.151,0.85,107.31,207427,4,27.78532,9,1
Easy Evil,Travis Wammack,spotify:track:7ssB38goD91EIZcWcliFPD,0.684,0.391,9,-13.775,1,0.0505,0.554,0.114,0.122,0.744,97.545,190520,4,22.29125,9,1
Lowdown in the Street,ZZ Top,spotify:track:4LzgR48Ahifw6YMPom8WYD,0.621,0.417,0,-13.905,1,0.0307,0.271,1.2e-05,0.113,0.81,94.624,169200,4,50.49092,6,0
Distant Sun,Captain Beyond,spotify:track:63YPMdjiAZySfpaPS0Lzn8,0.382,0.757,7,-10.046,0,0.0357,0.00735,0.0004,0.0787,0.821,138.33,282865,4,61.52018,6,0
Fine Day,Robin Trower,spotify:track:0pD2W0qJHrztKKnMpUpLcX,0.381,0.765,1,-11.026,1,0.0446,0.00176,0.0329,0.961,0.472,110.567,209333,4,34.48847,10,0
Won't Get Fooled Again - Original Album Version,The Who,spotify:track:7iLGljK0LNpGamQQEOuCRC,0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,511400,4,44.201,20,0
Baltimore,Nina Simone,spotify:track:39CyGKIFqMzSuynOR8uilD,0.638,0.28,9,-16.516,1,0.0673,0.417,0.439,0.0611,0.734,154.955,278867,4,26.96377,13,0
I'm So Proud,The Main Ingredient,spotify:track:1xeWQGjKglXSsCHgmIzpYm,0.262,0.302,10,-14.827,1,0.0305,0.952,0.408,0.234,0.37,137.895,214307,3,43.87701,11,1
As,Stevie Wonder,spotify:track:3xrqE1ZGbvWHpsxnOPc8g4,0.455,0.866,8,-10.215,0,0.0591,0.0637,0,0.222,0.676,102.115,428222,4,25.7107,18,0
When the Levee Breaks - 1990 Remaster,Led Zeppelin,spotify:track:5yM7n12a0w0ZIxgwoobENF,0.28,0.729,5,-9.106,1,0.0332,0.00184,0.73,0.103,0.801,142.754,427800,4,42.00627,21,0
Vincent,Don McLean,spotify:track:0VNzEY1G4GLqcNx5qaaTl6,0.419,0.085,7,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,243493,3,24.65653,13,0
7th Heaven,John Tropea,spotify:track:5nGxPwR2qVcxGzm5YwSLQ2,0.459,0.556,0,-14.827,1,0.0517,0.497,0.57,0.104,0.578,171.354,253400,1,35.7332,10,0
Fancy,Bobbie Gentry,spotify:track:6aarvZBVzYo3sp4NYOBqCp,0.618,0.243,4,-19.003,0,0.0848,0.502,0,0.102,0.556,104.373,258913,4,25.74555,13,1
Cats in the Cradle,Harry Chapin,spotify:track:6hLqEJg2GnnDG4W0Y64hyD,0.463,0.484,10,-13.259,1,0.0395,0.456,0,0.125,0.513,77.521,212405,4,36.50316,9,0
Turn Back The Hands Of Time,Tyrone Davis,spotify:track:5o3qMny3Ym8O512RKrNoLw,0.563,0.655,6,-6.399,1,0.032,0.168,0,0.0484,0.866,117.794,178653,4,42.58253,9,1
Bad Blood,Neil Sedaka,spotify:track:5ABrBYbzepxzcW9pLIWw1j,0.737,0.736,2,-8.347,1,0.0458,0.174,0.00217,0.236,0.862,148.711,189067,4,39.03386,10,1
I Believe In Music,Gallery,spotify:track:386HqCyTreE3TofRL3hLpw,0.589,0.413,9,-13.959,1,0.082,0.343,0,0.0977,0.631,89.763,175560,4,55.23632,7,1
Puppy Love,Donny Osmond,spotify:track:7HWH4kGaHR3ZwKNFPT4dSW,0.414,0.681,1,-3.992,1,0.036,0.612,7.98e-06,0.248,0.538,102.338,184973,3,34.10284,8,1
Daughter of the Hillside,Chicken Shack,spotify:track:2X9UO5WwPYu61fMCB47t8J,0.567,0.843,2,-9.699,1,0.0311,0.158,0.135,0.165,0.532,95.727,232347,4,46.21108,12,0
Ready Or Not,Helen Reddy,spotify:track:6I1WM47PEY9Y0PQ0vuOsIu,0.484,0.528,1,-11.616,1,0.0421,0.169,4.32e-05,0.151,0.642,115.771,232893,4,40.1433,11,1
Love Me Right,Denise LaSalle,spotify:track:33Bd5VF5zvaekFyTxut3Q6,0.628,0.366,5,-12.625,1,0.0487,0.539,0,0.392,0.618,99.069,228733,3,41.42424,9,1
ANNIE's SONG,John Denver,spotify:track:4J0DbyODwZJcmIAiTSJfMF,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,180693,3,28.7104,14,1
I Wanna Be Free,Loretta Lynn,spotify:track:7uvYazzYiOFypSELRfTnWP,0.599,0.488,10,-8.965,1,0.0299,0.859,5.2e-06,0.124,0.843,142.972,138733,4,17.11769,9,1
Go Your Own Way - 2004 Remaster,Fleetwood Mac,spotify:track:07GvNcU1WdyZJq3XxP0kZa,0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,223613,4,23.73302,12,0
Walk On By,The Equatics,spotify:track:0vBTlZLCQFlPIyUo0YYQDR,0.587,0.393,9,-12.664,0,0.0782,0.0198,0.736,0.145,0.383,142.184,237720,4,25.12176,10,0
He's So Fine,Jody Miller,spotify:track:7vaI3Nazc29xz7EYNCF1Q9,0.518,0.513,7,-10.014,1,0.0279,0.422,0,0.249,0.621,136.638,157000,4,24.25926,10,1
Morning Noon and Night,Climax Blues Band,spotify:track:6vUmZDdaae3XZkoZNN3Otl,0.573,0.694,5,-10.086,1,0.0433,0.0485,0.638,0.132,0.88,122.766,156680,4,28.71475,8,0
Turn The Page - Live In Detroit/1975,Bob Seger,spotify:track:6rjMQscV8vUrjKXAsU9hNi,0.535,0.376,9,-10.004,1,0.0331,0.155,0,0.592,0.285,78.827,301187,4,22.61996,13,0
Don't Stop 'til You Get Enough,Michael Jackson,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,365467,4,34.59036,15,1
I Like You,Phyllis Nelson,spotify:track:29CKNR4h0A3DBnYejTmADJ,0.684,0.693,0,-9.324,1,0.0342,0.0048,0.000124,0.0575,0.777,121.632,447133,4,35.68542,19,0
Ziggy Stardust - 2012 Remaster,David Bowie,spotify:track:5IyL3XOaRPpTgxVjRIAxXU,0.44,0.565,7,-11.657,1,0.121,0.048,0,0.213,0.495,161.124,194440,4,25.46607,10,0
Suzie Q,Stack Waddy,spotify:track:4MM9IwG411LzU0HN9EdnoU,0.624,0.624,10,-12.652,0,0.0391,0.0014,1.33e-05,0.0513,0.873,135.003,147187,4,27.95244,6,0
Joy,Ruphus,spotify:track:3b9XWlrAVpzHP7S2iqyGgn,0.554,0.733,2,-6.939,1,0.0583,0.417,5.03e-05,0.666,0.593,94.57,261785,4,35.34709,12,0
New Orleans,The Staple Singers,spotify:track:7tjv5E2nQoP7tM69FLMJpu,0.757,0.605,11,-11.869,1,0.0427,0.107,0.000476,0.0372,0.655,121.366,266307,4,32.71222,11,1
Telling Your Fortune,Chicken Shack,spotify:track:14OcA00fhVyhWGuvduAfky,0.456,0.711,9,-14.894,1,0.0869,0.000553,0.479,0.16,0.19,105.807,670360,4,80.63128,19,0
Turn to Stone,Electric Light Orchestra,spotify:track:2rbsEUWhJoC1fwTFihoOWI,0.548,0.72,1,-9.777,0,0.0409,0.0686,0.000232,0.107,0.458,140.966,229093,4,41.78118,9,0
Let Me Be Your Lovemaker,Humble Pie,spotify:track:5RtTvoAslsqgG5h9MSZkPG,0.45,0.453,5,-12.69,1,0.046,0.0302,0.015,0.0943,0.707,153.209,357800,4,105.94046,11,0
Something New,Kim Fowley,spotify:track:0TVTXU4WpaldJE9dl8NjzB,0.585,0.702,2,-12.122,1,0.057,0.0999,0,0.142,0.741,126.188,244600,4,54.64687,6,0
Well All Right,Santana,spotify:track:18bH4uo8CFY2yVwHbjal6l,0.506,0.508,2,-13.749,1,0.0276,0.0329,0.0265,0.268,0.909,108.943,249800,4,32.32148,12,1
Sound and Vision - 1999 Remaster,David Bowie,spotify:track:2JzZ8UTEb1GGvR8Ra0Nfy2,0.657,0.732,2,-10.007,1,0.0399,0.00146,0.412,0.146,0.835,106.213,184533,4,38.93479,8,0
Draw The Line,Aerosmith,spotify:track:6wAt7QG4nA9DpVUTgfAfuh,0.334,0.957,9,-8.351,1,0.0491,0.0627,0.615,0.291,0.626,143.395,203893,4,48.70997,9,1
Little Willy,The Sweet,spotify:track:5yGYWR0ZTgaQbjQVq1FFbW,0.662,0.772,11,-7.135,1,0.0356,0.332,1.22e-06,0.314,0.914,127.025,192293,4,22.62621,11,1
Poor Poor Pitiful Me,Linda Ronstadt,spotify:track:6GXnW8Dd8zWsXoPrElcTGr,0.712,0.535,1,-8.072,1,0.0295,0.0216,0.000174,0.0702,0.527,128.169,220800,4,44.4973,8,1
Sunday Jam,CAN,spotify:track:6bbwaoibNd3xlP2iXIezMh,0.539,0.804,2,-8.481,0,0.0333,0.1,0.579,0.0571,0.883,117.056,270347,4,51.43181,9,0
The Boss,Diana Ross,spotify:track:0hO3k6k0j8CYdAkUXjMbR4,0.659,0.812,7,-7.631,1,0.0267,0.000292,0.0108,0.307,0.794,124.029,217984,4,38.96075,8,1
What A Difference You've Made In My Life,Ronnie Milsap,spotify:track:4sxet9Zdu2Z9hdhAKbjlNI,0.419,0.484,5,-11.618,1,0.0278,0.405,0.000216,0.21,0.393,96.222,241080,4,36.68271,10,1
Why Leave Us Alone,Five Special,spotify:track:3c4xhpdS6zk6cGMbGowIBD,0.745,0.444,1,-15.32,1,0.0794,0.107,0.135,0.136,0.703,121.695,508947,4,34.98455,26,1
Twilight Zone/Twilight Tone,The Manhattan Transfer,spotify:track:1dXYwIIbdDaW5tKFZUeuPb,0.816,0.517,2,-12.278,0,0.0546,0.0517,0.023,0.13,0.757,127.543,366373,4,39.826,12,0
I Love,Tom T. Hall,spotify:track:5fTwUw09NNgCIOkEKu3bGB,0.531,0.198,4,-17.377,1,0.0286,0.782,0.0383,0.175,0.582,91.929,126667,4,30.48005,5,1
The Whistler,Jethro Tull,spotify:track:6pDbR6ALIngNefnmsg7Osb,0.348,0.605,6,-11.774,1,0.0451,0.187,8.07e-06,0.081,0.697,105.239,211293,3,36.47792,11,1
3744 James Road,The Groundhogs,spotify:track:7kspzF8q7Z6VwYIrtlbLGU,0.418,0.467,4,-13.025,0,0.0287,0.056,0.0545,0.124,0.571,94.715,440960,4,34.49823,16,0
Get Back,The Dierdre Wilson Tabac,spotify:track:1xGFvhOiBI5n5rExdQpSpk,0.682,0.946,8,-8.801,1,0.148,0.409,0.000247,0.647,0.503,100.13,146547,4,57.23687,5,0
Muzak on the Move,Muzak Orchestra,spotify:track:1WKvy2W4DPXtmrpdYG1VIx,0.49,0.709,2,-7.419,1,0.0434,0.319,0.934,0.463,0.74,99.391,146844,4,65.34712,6,0
Walkin' the Dog,The Sonics,spotify:track:1pPGQdGD3gXLZm2Y1DgiHo,0.538,0.89,9,-5.256,1,0.0455,0.644,0,0.208,0.861,121.032,165467,4,33.18697,10,0
Gone And Passes By,The Chocolate Watchband,spotify:track:6bfckDATwHXzyZ3Kuodn1l,0.535,0.718,4,-9.574,1,0.029,0.142,0.000785,0.248,0.762,98.672,193200,4,23.49886,8,0
Remember Me (When the Candle Lights Are Gleaming),Willie Nelson,spotify:track:4EZyOclvM6qbLdiKEbot4l,0.639,0.203,2,-16.784,1,0.0518,0.865,0.00253,0.308,0.666,147.868,170360,4,27.4837,8,0
I Saw The Light,Todd Rundgren,spotify:track:0B1zVsLqmV9ibIFdNS5tGs,0.583,0.833,0,-8.29,1,0.0343,0.0531,5.57e-05,0.16,0.81,119.884,182800,4,104.41755,7,1
I'm Straight,The Modern Lovers,spotify:track:4wWisKZyI4nUsc4wZ4kyGE,0.557,0.445,9,-9.667,1,0.0852,0.316,0,0.131,0.503,138.805,257707,4,44.47076,9,0
I Wish It Was Me,Tyrone Davis,spotify:track:4RyUy8gWNGAHAQrzf7lrBE,0.638,0.65,2,-7.788,1,0.0605,0.34,0.000201,0.103,0.684,83.011,240480,4,33.60634,12,1
Runs in the Family,The Roches,spotify:track:4pFAcwTMrki6Etw4shsSVv,0.539,0.0255,0,-19.051,1,0.0345,0.855,0,0.108,0.282,124.285,209398,4,23.67401,11,0
Just For A Moment,Ronnie Wood,spotify:track:4o2ARLU2ALFpK0Yb9FUPqo,0.685,0.245,4,-14.471,1,0.062,0.774,0.0402,0.113,0.603,120.156,177427,4,33.16402,7,0
Move 'Em Out,Delaney & Bonnie,spotify:track:4P0CiSQQizUsq8tpZkBmND,0.524,0.671,0,-10.37,1,0.0357,0.258,4.68e-05,0.198,0.844,103.765,170467,4,28.67552,9,1
High and Dry,Ertlif,spotify:track:7Fvc6Hlterq2GR6JVYzbA1,0.413,0.691,7,-8.706,1,0.0358,0.008,5.8e-05,0.0865,0.293,119.851,145281,4,25.79968,8,0
Too Late To Turn Back Now,Cornelius Brothers & Sister Rose,spotify:track:2OyaNAq8BcGstyzueloqpE,0.516,0.73,7,-7.136,1,0.0494,0.344,0,0.425,0.907,115.126,198693,4,37.6022,8,1
I Got A Problem,Jesse Anderson,spotify:track:37h2flX4PAiWqhpHdigmGa,0.72,0.464,5,-14.274,0,0.0603,0.266,0,0.0656,0.792,111.131,196800,4,26.69093,9,1
Garden Lady,Fruupp,spotify:track:5PyC8Y4wDJXWbQZSGVuEvt,0.328,0.397,11,-16.96,0,0.0394,0.00786,0.0602,0.033,0.271,121.988,548213,4,42.00063,16,0
The Summit,Cozmic Corridors,spotify:track:5NiyHng9hz3334uFoocTI6,0.35,0.275,8,-13.923,1,0.0392,0.251,0.407,0.1,0.0411,122.649,597247,4,38.48467,24,0
It Doesn't Have To Be That Way,Jim Croce,spotify:track:7nR8haTZ1U3Wyg3i3ytfAu,0.593,0.46,0,-9.148,1,0.0321,0.729,0,0.112,0.744,124.132,151813,4,38.47237,8,1
What Is Happening?,Byzantium,spotify:track:7bIFaabiE2HvDVMRb24Bg7,0.544,0.452,5,-13.193,1,0.0411,0.03,0.00625,0.0786,0.652,102.421,313182,4,46.18725,19,0
Her Eyes Are a Blue Million Miles,Captain Beefheart & His Magic Band,spotify:track:6fJSEk0GDtPOk3gFxcnbUy,0.786,0.357,4,-15.838,0,0.0472,0.416,0.00119,0.0756,0.712,88.969,177507,4,29.53318,10,0
Personality Crisis,New York Dolls,spotify:track:0tsHAAhdxSzwHAeHHXKbsw,0.429,0.914,7,-9.594,1,0.0505,0.0321,9.26e-05,0.436,0.685,155.588,221507,4,26.05179,7,0
Shake Rattle And Roll,NRBQ,spotify:track:6kw0HQXRFiikFMA1TWnrqC,0.838,0.482,5,-13.101,1,0.0409,0.237,0.000283,0.08,0.863,141.262,217160,4,46.29273,9,0
Galaxy,War,spotify:track:1SbA3jg6wqrUcmvSk4Fw7x,0.719,0.743,0,-10.735,1,0.0638,0.0545,0.00248,0.0782,0.488,118.284,494107,4,48.14173,19,1
The Last Time I Saw Her,Glen Campbell,spotify:track:4UTxQVXgpOokcCrRRNCcc7,0.485,0.378,0,-12.53,1,0.0284,0.357,1.57e-05,0.0625,0.38,116.17,247013,4,52.86075,10,1
