Track	Artist	URI	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	chorusHit	sections
Little Girl	Savoy Brown Blues Band	spotify:track:6BrAN9nCPHpkd8NJ5ZbYGB	0.434	0.736	7	-10.336	1	0.0863	0.396	0.137	0.123	0.793	132.507	102093	4	74.3438	4	0
Walkin' In The Sunshine	Roger Miller	spotify:track:5sVxNiopBap0OmC5D34qMb	0.761	0.413	6	-15.45	1	0.0462	0.429	1.78e-06	0.0471	0.925	136.173	161080	4	48.34798	9	1
Mighty Good Lovin'	The Miracles	spotify:track:0is2GaJpvkJf6EuWi2gVuM	0.441	0.826	10	-4.503	0	0.0433	0.729	0	0.186	0.921	127.45	156653	4	27.51012	7	1
Theme X	John Handy Quintet	spotify:track:74macQs7rIaUnKVaKgAqcO	0.29	0.628	7	-9.892	1	0.0529	0.576	0.0427	0.101	0.526	172.968	453040	5	24.02921	22	0
It's Gonna Work out Fine - Rehearsals in the Garage	The Master's Apprentices	spotify:track:1v35mAPtGCklGviRxG3qWU	0.534	0.446	10	-9.93	0	0.0339	0.898	0.244	0.262	0.707	115.375	145453	4	25.04739	7	0
Gypsy In My Soul - Live At The London Palladium/1964	Liza Minnelli	spotify:track:6hcdIVq6JM2VscsDASdSlv	0.278	0.348	0	-14.003	1	0.0837	0.855	1.03e-06	0.975	0.503	94.502	185480	4	65.85723	8	0
Gentle On My Mind	Glen Campbell	spotify:track:0mLoTgCB8oU0sJGojRtvDu	0.597	0.415	3	-13.799	1	0.0323	0.189	0	0.123	0.826	108.987	178627	4	21.93463	14	1
Everything to Me	The Challengers	spotify:track:519VThGbNYBWARx4rqK6j0	0.684	0.568	9	-10.733	0	0.0365	0.57	0	0.199	0.764	121.594	126766	4	48.26991	6	0
Boleto Para Pasear (Ticket To Ride)	Los Shakers	spotify:track:442uNznRsVN1hOT0VFmYXP	0.602	0.752	9	-7.995	1	0.0327	0.341	0	0.35	0.95	132.027	133587	4	17.57282	10	0
Look In My Eyes	The Chantels	spotify:track:44zDjE3jqBJwmbI2keIlXy	0.374	0.31	6	-11.25	1	0.0313	0.847	0	0.247	0.637	110.414	136827	3	66.08999	7	1
White Room	Cream	spotify:track:3Xls4cNOwy01dtrNXb1inG	0.553	0.576	0	-13.458	1	0.0304	0.191	0.00664	0.0365	0.457	109.827	298333	4	83.49488	12	1
Money - Live	The Astronauts	spotify:track:3ZaxFtAKZJ1AO9EthQ5xUE	0.416	0.913	2	-5.574	1	0.0383	0.577	9.28e-06	0.525	0.965	159.656	226547	4	23.06208	12	0
Brush With The Midnight Butterfly	The Human Beast	spotify:track:0RDBehJfpzXnn3DduBTIiT	0.48	0.441	9	-13.97	1	0.0387	0.0181	0.591	0.0861	0.372	133.416	324310	4	38.50908	14	0
Fool No. 1	The Uniques	spotify:track:0c69izSD5Ftuzb4imLJA7c	0.236	0.323	2	-10.819	1	0.0377	0.0473	0.0606	0.0883	0.35	177.584	113813	3	56.85452	5	0
Clown	The Flock	spotify:track:29ZYLJDVZxha1lpYLjQnJy	0.42	0.6	11	-9.741	0	0.0551	0.0329	0.277	0.0855	0.37	115.437	462587	4	40.33327	19	0
I Sure Feel More (Like I Do Than I Did When I Got Here)	The Uniques	spotify:track:3f7RNuGMb9hjwaP9Mu0B1q	0.363	0.691	4	-4.633	0	0.0358	0.0631	0.125	0.12	0.667	127.517	168237	4	22.77288	10	0
Instant Party Mixture - Mono Version	The Who	spotify:track:7gZDV2PD20w5G4KmyCTvBn	0.39	0.691	9	-8.468	0	0.0972	0.084	1.64e-05	0.257	0.747	80.476	208547	4	27.82265	9	0
Got To	? & The Mysterians	spotify:track:4jDlDTcnZNFWshoMBBzd8Q	0.763	0.397	4	-12.524	1	0.0539	0.104	0.0018	0.122	0.962	119.855	141107	4	57.80765	6	0
Five to One	The Doors	spotify:track:5FlBGGwGuqYmqr0qeBWrxe	0.615	0.401	4	-14.07	0	0.0507	0.203	0	0.086	0.672	87.959	264960	4	91.38707	9	0
Mary Lou	The Astronauts	spotify:track:74b2uMklMmmZk8DkJTAkhy	0.56	0.377	7	-15.828	0	0.0324	0.548	0	0.243	0.673	115.87	144587	4	33.14471	7	0
The Bandits	Francesco De Masi	spotify:track:6PiyRaNfGAtwzldqlTbjai	0.519	0.294	4	-12.215	0	0.034	0.355	4.3e-05	0.0829	0.358	96.366	189520	4	50.98564	9	0
Chained	Marvin Gaye	spotify:track:6gzJTNPswQ3e9RLepIkK0y	0.741	0.574	7	-10.392	1	0.0412	0.0724	0.893	0.13	0.89	94.472	174093	4	20.76584	12	1
Carpet Man	The 5th Dimension	spotify:track:4FVq4f9tepIdeEmFX60HVV	0.345	0.667	10	-10.92	1	0.0493	0.375	1.76e-05	0.524	0.767	173.37	185680	4	35.70326	10	1
Chelsea Morning	Judy Collins	spotify:track:246K5vQofQkfzDqU4ms8Bu	0.52	0.489	9	-9.174	1	0.0347	0.607	0	0.217	0.651	142.066	201053	4	28.33835	13	1
Hawaii	Hep Stars	spotify:track:4ae5PdjstNZrGlzOENli1m	0.229	0.877	7	-6.004	1	0.0522	0.0636	0	0.236	0.696	90.942	89960	5	15.63011	6	0
Every Christian Lion Hearted Man Will Show You	Bee Gees	spotify:track:5SLdJoKNqwv05IjFqcEUV1	0.207	0.459	9	-13.076	1	0.0359	0.124	0.002	0.113	0.0421	93.347	219733	4	23.11789	10	0
The Jukies' Ball	Dan Hicks & His Hot Licks	spotify:track:01JYtF9S9eNVKxvkpJz8zG	0.689	0.425	2	-10.222	1	0.0832	0.315	0	0.412	0.685	106.534	310733	4	24.60653	15	0
We Belong Together	Jimmy Velvet	spotify:track:50lNYns1QEjDKi8hl6p1c1	0.199	0.369	11	-12.465	0	0.0302	0.789	1.08e-05	0.0932	0.499	100.378	133867	3	33.94567	8	1
I'll Be Back	? & The Mysterians	spotify:track:18i7XxztdC44qYaooSymbz	0.679	0.545	0	-10.323	1	0.0381	0.181	0	0.113	0.963	130.069	120200	4	64.79671	5	0
The Story Of Rock And Roll	The Turtles	spotify:track:6ixmQ7kTbWosF5VCiGTnM8	0.534	0.615	8	-10.336	1	0.0485	0.631	1.84e-06	0.512	0.801	117.09	158173	4	29.93259	9	1
You're Going To Lose That Girl - Remastered	The Beatles	spotify:track:05v14cMIEHtm9EFC65cLYq	0.533	0.66	4	-7.694	1	0.0337	0.346	0	0.26	0.818	131.975	138667	4	69.10015	6	0
Daddy Rolling Stone - Mono Version	The Who	spotify:track:4YD9A5ojFOulysWstuEPkD	0.547	0.856	0	-5.946	1	0.0496	0.231	0	0.0991	0.89	128.099	168600	4	33.89335	8	0
I Heard Her Call My Name	The Velvet Underground	spotify:track:2Kvh9rYfJ7oczyCJZdzVPm	0.233	0.974	0	-5.939	1	0.124	0.376	0.00698	0.0513	0.453	144.084	278373	4	58.76387	13	0
Come On Little Angel	The Belmonts	spotify:track:2c2vQsTkOEzUWTMwZcciqH	0.489	0.592	0	-10.499	1	0.0403	0.705	0	0.327	0.799	138.414	181007	4	80.02327	7	1
Old Devil Moon	Andre Kostelanetz & His Orchestra	spotify:track:6WKSX7VxE86zXxkhWf8r2z	0.44	0.475	7	-12.143	1	0.0307	0.454	0.0164	0.205	0.44	115.564	184133	4	26.26189	10	0
Wait - Remastered 2009	The Beatles	spotify:track:0CGbof9amBnsNlRhZ8IY2H	0.552	0.487	6	-10.574	0	0.04	0.0175	0	0.105	0.657	127.201	134720	4	20.35464	12	0
Five O'clock in the Morning	Wendy & Bonnie	spotify:track:0RbrLhdPhV0OfJeNFR3F5z	0.511	0.191	2	-16.849	0	0.0288	0.753	0.00139	0.0997	0.57	85.125	161631	4	67.32751	6	0
Mi si spezza il cuore	The Sorrows	spotify:track:6N6pxqh3yxmchtETaGWCrN	0.445	0.765	7	-9.159	0	0.0889	0.452	0.000653	0.125	0.53	98.58	189387	1	55.54024	7	0
Wake Up And Find Me - Stereo	The Deep	spotify:track:3kdIoc0qVFsbUA85I0dgka	0.48	0.446	11	-11.705	0	0.0287	0.513	4.63e-06	0.29	0.389	103.252	143413	4	43.48769	8	0
Oh My Angel	Bertha Tillman	spotify:track:6WGFdJ3lRB7e0VDNEzpiAh	0.451	0.367	0	-7.147	1	0.0251	0.834	6.54e-05	0.183	0.239	95.465	142853	3	41.16174	7	1
Chains - Remastered	The Beatles	spotify:track:2MVBUeCC1IqPt4rTm3WTMH	0.654	0.561	10	-10.551	1	0.0304	0.608	0	0.129	0.929	129.884	145080	4	66.75681	6	0
Bossa Nova U.S.A.	The Dave Brubeck Quartet	spotify:track:7r0WdJ2mojWM1ylFLwdERY	0.647	0.321	5	-19.451	1	0.0533	0.661	0.141	0.0779	0.774	105.687	145133	4	35.37847	11	1
Lather	Jefferson Airplane	spotify:track:6z13Aw3mNz2Q2CCWKFxwIA	0.336	0.286	7	-15.966	0	0.0518	0.476	0.00293	0.125	0.193	82.161	176707	3	27.12552	10	0
Love Minus Zero (Mono)	The Turtles	spotify:track:323KlaEiJR5dUSOROC7yxf	0.513	0.511	2	-10.046	1	0.0296	0.0182	0.172	0.087	0.678	117.179	174133	4	42.45179	10	0
Eulogy	Strawberry Alarm Clock	spotify:track:0W2YgxTWZ5oa13uZNmmV3u	0.37	0.542	9	-10.771	1	0.0355	0.829	0	0.174	0.299	105.792	107733	4	56.15222	5	0
Look At Me I'm Wonderful	The Bonzo Dog Band	spotify:track:1QS8BOItGDZJlmc2wPJKag	0.563	0.717	0	-11.433	1	0.366	0.87	0.000297	0.114	0.306	127.617	171400	4	33.90225	9	0
Poetry In Motion - 1960 #2 Billboard chart hit	Johnny Tillotson	spotify:track:2HKafPuzWaKsCzcE3zFOIX	0.485	0.706	8	-7.387	1	0.0319	0.392	0	0.0991	0.912	135.255	154467	4	63.25331	7	0
I'm Hurtin'	Roy Orbison	spotify:track:3HD39JLKhzRgY4Ug1znLzt	0.497	0.571	7	-5.967	1	0.0287	0.392	3.58e-06	0.3	0.842	129.204	166240	4	70.72148	5	1
I Can Never Say	The Pretty Things	spotify:track:15tsbEqqcKiKjgK2R2fVI1	0.521	0.794	9	-9.024	1	0.0345	0.218	0.000519	0.652	0.891	99.526	156549	4	37.00071	7	0
Morning Glory	Eire Apparent	spotify:track:5fZZYeuFW5uPYqBURuaGNT	0.277	0.752	9	-11.786	0	0.061	0.116	4.87e-06	0.669	0.758	172.122	205160	4	42.77214	10	0
European Son	The Velvet Underground	spotify:track:1NbgM9deOElsjyWeAmP1qg	0.311	0.84	7	-11.068	1	0.106	0.000674	0.65	0.112	0.545	79.039	467693	4	32.38157	21	0
Nothing But Heartaches	The Supremes	spotify:track:3ZmUwVr5MlayCju9FzAgVL	0.579	0.554	5	-8.896	1	0.0286	0.084	0	0.219	0.491	124.067	177867	4	32.6183	8	1
White On White	Danny Williams	spotify:track:6jNSLzZleQ0iprO0seAwun	0.651	0.537	0	-7.944	1	0.026	0.854	0	0.304	0.746	112.825	138787	4	36.791	6	1
In A Dream	Lord Sitar	spotify:track:4DXluhkxOZH4SbClp6s3Fr	0.409	0.614	4	-9.192	0	0.0417	0.311	0.0404	0.0487	0.597	153.028	195200	4	26.66782	10	0
Like a Rolling Stone (Mono) - Remastered	The Turtles	spotify:track:18IiPucsRtq1zYvFXTcrpF	0.565	0.495	0	-13.617	1	0.0291	0.0376	0.000366	0.0635	0.534	108.996	192273	4	36.63396	9	0
What Will My Mary Say	Johnny Mathis	spotify:track:6zYmF5WIfsj6wU8l1cOFYH	0.313	0.399	0	-9.552	1	0.031	0.776	2.31e-06	0.157	0.367	107.404	189053	4	24.01526	13	1
Hooray For Hollywood	Anita O'Day	spotify:track:1oew0YO3RLlegrFuqsOiNc	0.718	0.3	0	-12.544	1	0.121	0.806	0	0.103	0.764	139.641	141733	4	20.4742	8	0
Whenever She Holds You	Patty Duke	spotify:track:34l5f31YtT0WFj1mY4QswG	0.36	0.331	10	-10.477	1	0.0263	0.914	4.8e-06	0.12	0.16	96.251	149827	4	18.8407	9	1
My Mammy	The Happenings	spotify:track:7gen818QlnY5REVx0D70mZ	0.428	0.451	5	-10.188	1	0.0281	0.573	0	0.301	0.47	131.907	178533	4	29.94807	9	1
L'ultima corrida	I Cantori Moderni Di Alessandroni	spotify:track:3bOPh7MPDnGPbVl9S7lFlB	0.508	0.441	9	-8.587	0	0.0243	0.0147	0.8	0.0903	0.556	102.506	161387	3	25.73055	8	0
Stop Her On The Sight (S.O.S.)	Edwin Starr	spotify:track:3uqOlJiDgYcikQ1cH6ACIm	0.606	0.619	6	-8.463	1	0.0519	0.195	0	0.159	0.7	139.307	138280	4	30.0419	7	0
Nightmare Train	Joe Byrd & The Field Hippies	spotify:track:3g8myc0oQiBw6c5Z29Avbx	0.398	0.532	6	-14.625	1	0.074	0.437	0.00225	0.0954	0.202	138.204	199867	4	34.51241	7	0
Fly Me To The Moon (In Other Words)	Julie London	spotify:track:5hbNSo9Ckl7ku8664sn0Jj	0.335	0.508	5	-11.763	1	0.0473	0.698	0.000382	0.0788	0.767	86.298	159107	4	33.2934	8	0
My Shoes Keep Walking Back To You	Guy Mitchell	spotify:track:6io6UxBSc6yyYaoY0f71bQ	0.504	0.487	3	-14.456	1	0.0397	0.869	0	0.366	0.664	126.72	173010	4	16.03896	11	1
Rene De Marie	Triste Janero	spotify:track:50wk2e3KcgCoYRn3Ycbk8x	0.668	0.511	9	-10.916	1	0.0319	0.762	0	0.161	0.479	130.42	175933	4	33.14481	9	0
My Time - 2016 Remaster	The Golden Dawn	spotify:track:4nysiF0514IbluYEGDY9Dc	0.378	0.581	9	-15.993	1	0.032	0.087	0.00291	0.55	0.725	152.455	231146	4	42.49828	10	0
Tired of Waiting	The Flock	spotify:track:7LRCa7AF5ZLspbBKIyp8pS	0.415	0.725	11	-9.322	0	0.0562	0.108	5.06e-06	0.337	0.509	102.703	279347	4	47.63163	11	0
Goin' Down Slow	Howlin' Wolf	spotify:track:3GxVeQzbTfOhvIJQmQb6eL	0.427	0.405	9	-14.289	1	0.0519	0.685	0.000405	0.855	0.715	163.92	207333	3	18.92132	13	0
Hard To Handle	Otis Redding	spotify:track:3AW8RH8wosGLxd6ZojTGBe	0.666	0.55	10	-8.672	1	0.0612	0.573	1.84e-06	0.122	0.961	95.552	141000	4	33.21957	6	1
The Happening	The Supremes	spotify:track:2SusUbsUQnw8OJDq56ZMbE	0.344	0.745	8	-6.901	1	0.0333	0.197	0	0.628	0.832	172.124	169867	4	43.96816	9	1
Proud	Johnny Crawford	spotify:track:0pK0pVV6JhVDwUJqneoi2V	0.28	0.696	5	-8.159	0	0.066	0.797	5.11e-06	0.109	0.324	168.162	138667	4	35.17502	8	1
Yes Sir, That's My Baby	Ricky Nelson	spotify:track:51GwNhTbnsCo4ndH96zxQy	0.618	0.842	9	-6.489	1	0.0412	0.221	0	0.158	0.934	81.144	116707	4	38.58753	5	1
I Don't Mind - Full Length Stereo Version	The Who	spotify:track:3ksMdT7GDv3USrNLepNOnC	0.572	0.763	7	-9.326	1	0.0323	0.396	0.208	0.0958	0.479	95.138	225125	3	73.76227	7	0
Cottonfields	Ace Cannon	spotify:track:1Mm00HcfXLI6u1f0YfNiVH	0.654	0.537	0	-11.292	1	0.0545	0.868	0.798	0.182	0.956	156.78	112867	4	32.02214	5	1
Words Of Love	The Mamas & The Papas	spotify:track:1DPy2UtzfVPL7T1xSoTC17	0.444	0.704	10	-6.679	0	0.0453	0.6	0	0.235	0.595	115.942	135893	4	56.20942	7	1
In My Book	The Easybeats	spotify:track:7Hwchy9gDnuJ3YxIEkCoYX	0.258	0.42	9	-11.203	1	0.0315	0.603	1.87e-05	0.162	0.387	204.974	188333	3	40.08892	9	0
Don't Mess With Bill	The Marvelettes	spotify:track:6UoklSOHrajLQkD98nP7re	0.675	0.522	2	-10.387	1	0.0328	0.324	0	0.12	0.547	116.191	169533	4	15.7999	11	1
Serenade In Blue	The Si Zentner Orchestra	spotify:track:23B4wbsRu3Wuf3qG55exy7	0.628	0.405	1	-10.39	1	0.0282	0.802	0.000195	0.131	0.663	94.463	142933	4	28.52558	10	0
Dedicated To The One I Love	The "5" Royales	spotify:track:0p7mtSBkoZY14zR7QqUtid	0.461	0.32	8	-10.759	1	0.0385	0.398	9.97e-06	0.197	0.761	110.718	165173	4	35.14618	6	1
Theme X	John Handy Quintet	spotify:track:1Y7ey6iclOBsfxk2KphGwe	0.316	0.487	7	-11.478	1	0.0765	0.473	0.0383	0.0965	0.364	172.616	450200	5	22.55631	24	0
Manic Depression	Jimi Hendrix	spotify:track:3f5JtAsGRIXN8pSAeTi6vA	0.357	0.969	1	-4.99	1	0.124	0.0134	0.0677	0.141	0.704	149.741	222293	3	36.34544	11	0
And When I Die	Blood, Sweat & Tears	spotify:track:7kDPwGDjxDBONlPpkc1p77	0.628	0.439	9	-10.728	1	0.134	0.332	1.35e-05	0.0555	0.507	127.589	244973	4	64.70919	10	1
Pretty Blue Eyes	Steve Lawrence	spotify:track:7HDyKTm5e7XV6qszYSSlku	0.477	0.507	5	-11.802	1	0.0328	0.497	0	0.36	0.864	126.419	114467	4	35.24479	7	1
I Wish You Love - Rudy Van Gelder Edition / Remastered 2009	Grant Green	spotify:track:5qtYAfPqVUX67HUFIQ9BTA	0.465	0.439	5	-12.191	0	0.0569	0.948	0.012	0.163	0.59	92.293	526253	4	41.92415	20	0
That's What Love Is Made Of	The Miracles	spotify:track:0ZzQTQb1o0110UXLSKP1Fl	0.66	0.639	2	-7.649	1	0.0309	0.506	0	0.0605	0.903	120.321	169773	4	38.19076	9	1
Light My Fire	Africa	spotify:track:5EWMey6EWacf5tu8X2JOeQ	0.686	0.589	5	-11.715	0	0.0304	0.426	0	0.265	0.926	100.068	277002	4	40.91838	8	0
The Matador	Major Lance	spotify:track:4jZrtPRNq9zlNbbCxTbBlH	0.735	0.535	5	-9.894	1	0.0427	0.498	0	0.279	0.901	127.574	147533	4	36.89662	10	1
The Birds and the Bees	The Astronauts	spotify:track:7pvlVquTLXWIt4wNmNJEoF	0.783	0.556	7	-9.181	1	0.0325	0.766	1.57e-06	0.14	0.959	116.212	116600	4	51.3297	7	0
My Girl Sloopy	The Challengers	spotify:track:2ym4IwDCTXUljqSSrIWL0a	0.659	0.554	4	-11.216	1	0.0362	0.119	2.6e-06	0.0581	0.854	116.797	202912	4	29.55023	8	0
I Can't Explain	Oscar Hamod & The Majestics	spotify:track:6uwzVL4vxx25tpmiHoOhXy	0.244	0.646	0	-6.802	1	0.162	0.00434	0	0.314	0.733	65.07	135640	4	30.46463	7	0
Song for Insane Times - 2003 Remaster	Kevin Ayers	spotify:track:4JKn9Xdui9ATGk2xhLBbFF	0.6	0.568	0	-13.226	1	0.037	0.228	0.241	0.293	0.784	111.676	241077	4	20.38485	11	0
A Day In The Life - First Mono Mix	The Beatles	spotify:track:3O01tsV0nPn9IwW1I1rYmh	0.478	0.33	4	-13.298	0	0.0467	0.324	0.00147	0.466	0.241	80.589	283107	4	125.40846	7	0
Good Times	Love	spotify:track:0PRzytUNZkat2RMnckeJHh	0.446	0.736	4	-8.934	0	0.069	0.473	0.00236	0.114	0.475	140.55	212933	4	25.62283	10	0
Selfish One	Jackie Ross	spotify:track:6tVN4XTLCTPCOx2Xk7PHf0	0.619	0.575	7	-7.62	1	0.0388	0.551	8.14e-06	0.0921	0.758	116.737	200200	4	19.46122	9	1
Never On Sunday	The Chordettes	spotify:track:4awGpUa96APEXIGZzByJRO	0.711	0.456	9	-8.625	1	0.0365	0.735	0	0.0799	0.845	124.782	162693	4	43.75925	7	1
People Got to Be Free	The Rascals	spotify:track:5tUEIByLWg1sYWajZ2x5zx	0.685	0.696	10	-8.137	1	0.0364	0.466	0	0.195	0.96	126.019	181787	4	37.92158	10	0
Hey Little One	Dorsey Burnette	spotify:track:2AJVRZd29JR0izxAy2PSEh	0.503	0.14	0	-15.972	1	0.0306	0.829	1.06e-05	0.12	0.455	72.013	137467	4	34.24416	8	1
Guardami negli occhi	Ennio Morricone	spotify:track:3nuHi4FPDdu3HkLoeRgsiw	0.469	0.567	0	-8.387	1	0.0264	0.121	0.79	0.112	0.723	140.975	138160	4	17.56765	10	0
I Wanna Be Free - 2006 Remaster Original Stereo Version	The Monkees	spotify:track:0fUjRQXfM3ZKUZwe2Tc9Qc	0.393	0.147	0	-16.186	1	0.0297	0.827	3.94e-05	0.0915	0.534	82.804	144333	4	29.56596	7	0
Giving Up On Love	Jerry Butler	spotify:track:1NSuI83PSNDwCXQ0O4MD2s	0.468	0.536	7	-8.71	0	0.0289	0.943	8.17e-05	0.742	0.599	90.748	156160	4	24.05467	8	1
The Hucklebuck	Chubby Checker	spotify:track:6lc379sQrtAFTYEpUWA8F5	0.551	0.738	8	-5.712	1	0.0404	0.61	0	0.246	0.952	156.526	150573	4	24.91206	9	1
Midnight Voyage	The Mamas & The Papas	spotify:track:0xMgWBNEdkV45qmf5gX5IC	0.589	0.231	6	-14.559	1	0.0401	0.8	0	0.249	0.634	109.172	193067	4	111.23133	5	0
When I'm Sixty-Four - Take 2	The Beatles	spotify:track:7jREybynLwTN2T91oUWqyG	0.816	0.218	7	-12.286	1	0.159	0.32	0	0.0846	0.434	132.619	181160	4	52.26936	9	0
Seagreen Serenades	Silver Apples	spotify:track:3ialoBZDP7n2FmhNe3SaGT	0.393	0.641	6	-9.589	1	0.0473	0.348	1.7e-05	0.287	0.782	125.005	172800	4	41.91397	8	0
If That's the Way You Feel	Nazz	spotify:track:0cyAWgsw9Y6GAKEbNL6mY2	0.253	0.344	0	-9.286	1	0.0268	0.664	0.000286	0.0968	0.167	79.77	289187	4	42.32814	15	0
I Must Be Seeing Things	Gene Pitney	spotify:track:0UglrUqb22msRsDHqDmVTY	0.558	0.602	0	-7.686	1	0.0403	0.706	1.83e-06	0.133	0.44	109.051	147867	4	27.99199	7	1
Runnin' Blue	The Doors	spotify:track:1FqmRC0JrT7WDEBVgSqUXJ	0.67	0.388	2	-12.367	1	0.0351	0.37	0	0.0688	0.795	111.83	147880	4	28.68898	7	1
Always In My Heart	Los Indios Tabajaras	spotify:track:7uOlL4oeW3SrMugsYr8xZu	0.654	0.0852	9	-20.452	1	0.0456	0.89	0.892	0.247	0.386	80.085	149960	4	30.24116	6	1
Trains And Boats And Planes	Dionne Warwick	spotify:track:53YvEcjYsIfGUWW8ZpKh8Z	0.476	0.177	9	-15.941	1	0.0471	0.943	4.48e-05	0.114	0.271	112.231	168600	4	38.11556	9	1
I'll Make Him Love Me	Barbara Lewis	spotify:track:0MbawDKcfL98znAym9cFVj	0.446	0.442	0	-14.052	1	0.0399	0.711	0	0.733	0.726	128.784	139813	4	46.41148	7	1
Granada	Frank Sinatra	spotify:track:2C1ItJ7G62AJyBje9WBpfW	0.364	0.467	11	-9.612	1	0.0384	0.472	0	0.915	0.644	151.18	219133	4	30.24149	11	1
Matty Groves	Fairport Convention	spotify:track:3dFTDi3SuClWESHZrtvauW	0.408	0.529	2	-13.612	1	0.0913	0.0193	0.0955	0.116	0.746	90.747	487333	4	55.497	23	0
My Summer Love	Ruby And The Romantics	spotify:track:6nPr5EzXH7dBqRmXFRA3CU	0.385	0.379	5	-10.631	1	0.03	0.942	0.00832	0.185	0.42	84.252	163093	4	63.67103	7	1
R-O-C-K	Bill Haley & His Comets	spotify:track:1D0EYDz4Q5nrb9DHUknnHe	0.723	0.911	9	-10.433	1	0.066	0.281	0	0.181	0.811	87.636	142067	4	47.70981	7	0
I Should Have Known Better - Remastered	The Beatles	spotify:track:49lytSpI9xviTrHs0OhYIo	0.682	0.444	7	-7.689	1	0.0289	0.257	0	0.115	0.91	130.704	163080	4	30.97791	8	0
The Door Is Open	Tommy Hunt	spotify:track:3K5ITgUFrFIWgEDM4kBcOk	0.436	0.286	3	-11.957	1	0.0266	0.732	0.00242	0.131	0.347	95.836	160840	3	60.13604	8	1
Once Upon A Summertime	The Walker Brothers	spotify:track:1vlY1GoyfiLeQvAsYIvnrU	0.193	0.192	5	-11.574	1	0.0338	0.84	0.000357	0.122	0.0664	169.395	233293	3	33.73447	10	0
Dazed and Confused - 2014 Remaster	Led Zeppelin	spotify:track:5MWfv4F84sJhScYq18yqbN	0.24	0.546	2	-10.026	1	0.0548	0.0898	0.00648	0.0898	0.429	181.373	388667	4	126.22196	15	0
Mother's Little Helper	The Rolling Stones	spotify:track:44xykY61s1aKsgf40A5cyI	0.582	0.545	4	-11.677	0	0.0298	0.017	4.05e-06	0.229	0.721	101.691	164893	4	21.72547	12	0
Good Times	Gene Chandler	spotify:track:7sXEILFDaRhFK7UQZ9gEfx	0.409	0.611	1	-9.499	1	0.0355	0.585	0	0.237	0.75	107.364	140467	1	51.11025	8	1
Glenn Miller Medley - Live	Judy Garland	spotify:track:6g8ZxmOyAio4uHJa2vwqc6	0.378	0.682	5	-7.964	0	0.555	0.925	1.07e-06	0.682	0.47	72.673	394333	4	14.03378	12	0
Wang Dang Doodle	Howlin' Wolf	spotify:track:1mFatsIcX8O4cAxBCPnwhd	0.404	0.654	11	-13.308	0	0.0376	0.697	0	0.197	0.774	93.316	147400	4	51.68442	6	0
Daily Prayer	The Art Of Lovin'	spotify:track:1sfD8tLu63moAJrl2y8iO2	0.376	0.49	8	-8.273	1	0.0275	0.398	0.000292	0.0944	0.446	105.651	172107	4	20.75531	7	0
Tema di Arizona (#3) - Bonus Track in Mono (Previously Unreleased)	Francesco De Masi	spotify:track:6owgAf0qhxZdDeZmwiYogf	0.115	0.172	0	-17.607	1	0.0374	0.682	0.344	0.103	0.129	56.724	113893	4	29.04604	6	0
Get Me to the World on Time	The Electric Prunes	spotify:track:7aRVxvubodRSjp875ZBYNC	0.336	0.677	5	-11.963	1	0.0548	0.704	0.00197	0.11	0.315	103.035	151951	4	33.23299	8	0
Jambalaya	Brenda Lee	spotify:track:5Kj5gmmLmjkHuTrG4UeKDG	0.525	0.387	9	-8.613	1	0.043	0.574	0	0.0906	0.874	208.463	129627	4	48.30327	6	0
Ten Little Indians	The Beach Boys	spotify:track:4zUNGG8ifOz8Oark53cwpZ	0.601	0.832	9	-5.39	1	0.0367	0.689	0	0.261	0.966	161.99	89067	4	28.9371	6	1
I Got You (I Feel Good)	James Brown & The Famous Flames	spotify:track:6n4ZzVvzIrCGlrFJzPMdsZ	0.654	0.475	0	-8.617	1	0.0943	0.366	2.96e-06	0.302	0.684	71.826	165800	3	23.28302	10	0
Na Na Hey Hey Kiss Him Goodbye	Steam	spotify:track:1mrSHPNTDdMkXpR4BiSiD7	0.637	0.916	7	-6.95	1	0.0458	0.0139	2.27e-05	0.21	0.506	114.987	247173	4	43.50466	8	1
All of Your Toys - Tracking Session Composite Take 1 to 10	The Monkees	spotify:track:6U5JLoEhVYknK72eZiDl6E	0.638	0.53	0	-9.499	1	0.0572	0.187	0.0165	0.0737	0.584	131.781	333333	4	22.91046	14	0
Moon River	Jerry Butler	spotify:track:3PSyChiN8udWx9rLGDk2Ym	0.21	0.481	2	-9.751	1	0.0326	0.393	0.000341	0.265	0.383	107.84	160507	4	38.3167	10	1
Wonderland By Night	Louis Prima	spotify:track:3E9UfnzfTjfvlKvqJjXoTJ	0.293	0.115	3	-18.051	1	0.0407	0.778	0.462	0.0961	0.298	65.975	191160	4	27.74591	10	1
Oo-La-La-Limbo	Danny & The Juniors	spotify:track:3NWgmazCDbBuPl5PGIMKk9	0.554	0.785	0	-9.058	1	0.0332	0.635	0	0.503	0.961	135.625	136053	4	65.26381	7	1
Eleanor Rigby	Aretha Franklin	spotify:track:4ZLk4DCbXXyydFucsfzIVF	0.799	0.574	2	-9.148	1	0.0558	0.445	0	0.227	0.949	124.481	153133	4	58.62612	8	1
