Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Only Pain,Gojira,spotify:track:7MuPOXU2vjEe3Kh9LfbM5v,0.393,0.951,3,-5.345,1,0.054,3.09e-05,0.00986,0.37,0.324,99.213,239960,3,29.53083,10,0
Whatever It Takes,Hollywood Undead,spotify:track:2ouOVzQTzSsLa2OH1Zxhvu,0.686,0.862,7,-3.426,1,0.034,0.00207,1.12e-05,0.148,0.472,87.48,187654,4,23.4072,8,0
Control (feat. iLL Blu),Full Crate x Mar,spotify:track:3xVC6csYB6A6N4e6SAgKwU,0.729,0.479,0,-8.325,0,0.0476,0.0485,0.00239,0.082,0.234,122.042,198173,4,30.0838,10,0
Sugar Wraith,Post Malone,spotify:track:0MrRAUcB8AZiB9ue2VOBYe,0.606,0.775,5,-4.269,0,0.0671,0.262,0,0.1,0.307,164.02,228147,4,60.84895,12,1
Scottie Pippen,Bren Joy,spotify:track:59jML0wwn5tPgjVJEf4p08,0.647,0.631,8,-7.912,0,0.158,0.459,0,0.1,0.741,144.024,193000,4,56.50706,11,0
Out Of Gravity,Baulta,spotify:track:68uypUmjQUInSzStP1AtcZ,0.333,0.562,7,-7.729,1,0.0286,0.00827,0.826,0.157,0.0377,107.849,393827,4,32.91592,21,0
Settle Down,No Doubt,spotify:track:2l8GVqxJbVOBfYNSkwn5xA,0.706,0.789,9,-6.179,1,0.0415,0.00381,0.00374,0.206,0.26,104.0,360867,4,31.33246,15,1
44 More,Logic,spotify:track:3e7Y6sfFlIdBMJhX7wpqVO,0.824,0.584,10,-7.098,0,0.221,0.0718,0,0.106,0.219,139.965,188600,4,27.4214,8,1
Earth Crawler,If These Trees Could Talk,spotify:track:1pP4pz9onrc40w4i8xCE02,0.448,0.794,6,-5.108,1,0.0352,0.000176,0.813,0.113,0.108,130.017,398480,4,81.83008,12,0
Happy Holiday / The Holiday Season,Andy Williams,spotify:track:3sDdyBHQ60Cs1opmIyRvhp,0.505,0.451,9,-10.193,0,0.0329,0.727,0,0.233,0.744,74.347,156867,4,18.0886,8,1
John Cougar, John Deere, John 3:16,Keith Urban,spotify:track:72f7jNxopSGvbx3M35i3Zl,0.694,0.779,0,-6.984,1,0.071,0.0688,3.99e-06,0.0803,0.594,84.975,221600,4,81.45416,6,1
One Sky Above Us,If These Trees Could Talk,spotify:track:4C7wMeI7h9AsAuS5Us5tmb,0.507,0.725,7,-6.237,1,0.0378,0.000652,0.814,0.0956,0.0638,124.981,454053,4,36.8719,15,0
Parking Lot Party,Lee Brice,spotify:track:4HFNGbVmsMV5lHUvDuXLkl,0.54,0.86,1,-5.763,1,0.081,0.00646,0,0.629,0.856,171.72,207893,4,17.27519,7,1
Insomnia,Fleur de lis,spotify:track:5rcPwqjI0KI2upjwuyEGTn,0.442,0.746,7,-4.744,1,0.0399,0.0253,0.849,0.036,0.249,130.024,387500,4,33.89761,16,0
Craving You,Thomas Rhett Featuring Maren Morris,spotify:track:17hd4ptJCbsEeLj0auPcwy,0.613,0.839,9,-3.799,0,0.0352,0.000854,0,0.341,0.526,104.975,223627,4,42.17193,10,1
Arteries of Blacktop,Pelican,spotify:track:3WuBCnAIc4iPlIeD7YXwP2,0.146,0.948,2,-5.021,1,0.0984,5.33e-06,0.724,0.107,0.0751,167.553,393827,4,141.49802,11,0
Up Down,Morgan Wallen Featuring Florida Georgia Line,spotify:track:3EWMoDIm6lzuR0zQKtuCJX,0.589,0.882,6,-3.039,1,0.035,0.0813,0,0.146,0.793,129.915,197253,4,59.27024,6,1
How Far?,Bob Lemon,spotify:track:3n48OjG3BB7c7cKifXD5Mf,0.806,0.705,7,-5.458,1,0.149,0.0334,0.00022,0.1,0.431,95.005,288020,4,41.7011,13,0
Leg Day,DeStorm Power,spotify:track:4z8l1u92LbtY7dP54VaoPP,0.644,0.644,9,-6.535,1,0.0588,0.581,0,0.133,0.816,83.933,188638,4,58.57244,11,0
Pumped Up Kicks,Foster The People,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4,33.91709,11,1
918,Autism,spotify:track:5jOPoOOpfzxxxV2mJV0JN4,0.382,0.594,4,-10.634,1,0.0404,0.00164,0.73,0.0974,0.102,130.123,511500,4,93.22107,11,0
Reborn,Fractal Gates,spotify:track:4NuRKBQhRER6o93y1n51bP,0.351,0.952,4,-4.557,0,0.0746,6.04e-06,0.0843,0.129,0.361,154.975,298587,4,38.29347,15,0
Pale Morning Star,Insomnium,spotify:track:4uVw7VSVDwcfviMW7cxse3,0.267,0.955,0,-7.147,0,0.144,0.000522,0.151,0.064,0.0548,180.026,538080,3,18.37501,19,0
Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa,spotify:track:4IU4LkwVDUxRIokzHqiyhQ,0.723,0.891,5,-4.31,0,0.131,0.122,0,0.379,0.884,163.995,213766,4,59.75172,10,1
Dusk Till Dawn,Zayn Featuring Sia,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000,4,23.0461,9,1
Codeine Dreaming,Kodak Black Featuring Lil Wayne,spotify:track:4DTpngLjoHj5gFxEZFeD3J,0.736,0.604,1,-7.357,0,0.222,0.0652,6.43e-05,0.124,0.574,155.007,264532,4,25.5782,17,1
Sapphire,Alcest,spotify:track:4PK1zgrqSi41iAbjZhQpBC,0.402,0.76,8,-8.138,0,0.0386,1.05e-05,0.85,0.0791,0.199,74.999,300503,4,51.65531,12,0
The Deed,Eye of the Enemy,spotify:track:0M2OoYu1ZuiyKQ9vEmlqGY,0.251,0.992,6,-5.055,0,0.164,8.66e-05,0.515,0.344,0.0642,157.949,223160,4,24.52108,9,0
Flame (Bonus Track),Chelsea Wolfe,spotify:track:07CoPCQb68r8u4EHQwakIr,0.256,0.428,7,-10.207,0,0.0316,0.295,0.0798,0.339,0.0681,155.821,218010,4,47.0149,8,0
Ice Castle,Howling Giant,spotify:track:2hc1WWclDHE2s1q1R0W0OS,0.243,0.894,8,-8.195,1,0.0495,0.00329,0.000385,0.173,0.254,150.902,277664,4,65.44086,10,0
Mountain House,Tides Of Man,spotify:track:27USsyOpMHpQCgRz3CpPPH,0.341,0.962,0,-4.385,1,0.058,9.44e-06,0.858,0.151,0.273,158.059,172936,3,46.97803,7,0
Three Rivers,Suldusk,spotify:track:5hkvjBR9anGDpkMSctxHbz,0.246,0.442,0,-10.313,0,0.0297,0.143,0.273,0.122,0.0465,101.123,330919,1,25.47385,15,0
U.O.E.N.O.,Rocko Featuring Future & Rick Ross,spotify:track:0HFrCOmhCYXlv4NdEwRAuj,0.422,0.641,10,-4.947,0,0.323,0.422,0,0.317,0.654,187.027,260276,3,31.37978,12,1
Leave You Alone,Young Jeezy Featuring Ne-Yo,spotify:track:5GOqOUVv7vk0jWDdNToHtA,0.669,0.662,11,-7.758,0,0.0446,0.169,0,0.345,0.471,94.531,329187,4,41.3343,20,1
Immortals,Oathbreaker,spotify:track:6n0Qy0a2ee8Nt2ySveThQf,0.22,0.646,6,-5.698,0,0.0485,8.17e-05,0.0154,0.349,0.129,75.524,532247,4,206.23376,24,0
10 Freaky Girls,Metro Boomin Featuring 21 Savage,spotify:track:0AluA5RNsa4Cx6XRhf2hWZ,0.81,0.353,6,-9.931,0,0.31,0.588,0,0.102,0.0727,88.031,208293,4,36.82959,10,1
Solitarius Lupus,The Silencer,spotify:track:2zwsybiKGwZMQFtnOfAP47,0.35,0.977,2,-3.286,0,0.148,0.000364,0.00298,0.173,0.314,199.971,229017,4,27.09889,10,0
Forget You,Glee Cast Featuring Gwyneth Paltrow,spotify:track:0so0moYLqkFWE6dquoCOsh,0.674,0.736,2,-5.446,1,0.0385,0.0704,1.89e-06,0.15,0.85,127.427,221360,4,24.06028,11,1
Valuable Pain,YoungBoy Never Broke Again,spotify:track:61Oo3DUJubecZQosjho6Pp,0.525,0.811,5,-5.702,0,0.345,0.23,0,0.213,0.513,169.685,169459,4,57.06723,6,1
1985 (Intro To The Fall Off),J. Cole,spotify:track:7EulRO07ZgchxqKUHb8Pvc,0.678,0.648,2,-5.892,1,0.445,0.147,0,0.182,0.635,94.336,190177,4,35.19885,9,1
Nonstop,Drake,spotify:track:0TlLq3lA83rQOYtrqBqSct,0.912,0.412,7,-8.074,1,0.124,0.0164,0.013,0.104,0.422,154.983,238614,4,24.01108,11,1
Come Wake Me Up,Rascal Flatts,spotify:track:5mCttXluvE0gaIArboAoFA,0.454,0.605,4,-6.816,1,0.0314,0.255,0,0.109,0.18,155.861,263253,3,23.22576,10,1
If I Told You,Darius Rucker,spotify:track:4Az17HfqonKSWNsaLgTBeK,0.517,0.636,9,-6.613,1,0.0331,0.351,0,0.356,0.318,83.959,212320,4,71.96548,8,1
Flicka Da Wrist,Chedda Da Connect,spotify:track:6q5vZHAzu2uSWu7qYKSse0,0.949,0.387,6,-8.798,1,0.352,0.043,1.51e-06,0.0578,0.558,125.047,221668,4,35.53649,13,1
Archaen Divinity,Pillorian,spotify:track:5RAbLuQ567r5qmMiIpPiAi,0.392,0.934,2,-6.379,1,0.0621,1.23e-06,0.931,0.151,0.193,121.141,404507,4,106.69192,11,0
Diamond - Radio Edit,All Them Witches,spotify:track:2RQalqW1ehsPzjiRTJvtBZ,0.762,0.412,7,-10.916,1,0.0413,0.536,0.762,0.108,0.507,112.168,226108,4,56.83282,7,0
Waiting for the Bodies Down the River Floating,Obscure Sphinx,spotify:track:1USgxJJwaictQRpfEEhMdK,0.237,0.796,2,-5.789,1,0.0428,0.000613,0.649,0.0733,0.0833,106.598,671707,4,58.20607,23,0
Ascending the Throne,Downfall Of Gaia,spotify:track:5RtDPOxTh447NJu9sEK1BN,0.67,0.25,9,-14.622,1,0.0384,0.885,0.937,0.1,0.19,102.955,157332,4,71.20806,5,0
The Outsiders,Eric Church,spotify:track:1VN6TvmHTIWvLzBAOmre6P,0.409,0.8,7,-5.216,1,0.0746,0.272,5.29e-05,0.092,0.321,159.943,252893,4,18.50165,11,1
New York City,Owl City,spotify:track:74XSXMyJlMzwP9DYI4Agoe,0.605,0.74,11,-4.523,1,0.0484,0.203,0,0.104,0.769,170.052,224199,4,41.87184,11,0
Watchchild,A Poor Man's Memory,spotify:track:2Xe46VoHWDcET3SNZQrIQt,0.596,0.418,0,-8.646,1,0.0352,0.0644,0.851,0.131,0.0382,100.024,401960,4,51.68832,12,0
Aurora,Anomalie,spotify:track:5Aq62jpdmc0YnGNxWuMXVx,0.306,0.927,7,-6.696,1,0.0651,1.23e-06,0.75,0.0739,0.22,156.004,321663,4,46.71779,13,0
Pop Style,Drake Featuring The Throne,spotify:track:5mPSyjLatqB00IkPqRlbTE,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0595,133.054,212947,4,30.27795,10,1
Efflorescent,BESIDES,spotify:track:7H81b80sTxkzsab1PRCESr,0.222,0.509,0,-9.651,1,0.0387,0.00637,0.838,0.0716,0.0389,131.908,374867,4,57.65964,16,0
Weltschmerz,Violet Cold,spotify:track:03YBDCMKB8NHlsAtG0u5Ip,0.318,0.926,0,-4.246,0,0.111,0.0155,0.946,0.102,0.0386,122.124,330492,4,63.89409,12,0
Apanage,StrykjÃÂÃÂÃÂÃÂ¤rn,spotify:track:6ev0Zfx0mO7eFkvgeFgbPV,0.62,0.969,8,-5.409,1,0.0976,0.000281,0.00161,0.734,0.137,120.008,179080,4,79.48165,5,0
Moving To Mars,Coldplay,spotify:track:0kuv7BqWNDprDao3Tb5flN,0.263,0.315,8,-10.797,1,0.03,0.0217,0.163,0.109,0.196,142.657,258874,4,78.05716,8,1
Off She Goes,Bad Suns,spotify:track:277XsneDiv30dhONPCOmrF,0.621,0.843,6,-5.412,1,0.0315,0.0874,0.000196,0.106,0.445,132.01,236440,4,44.398,14,0
Eternal Forest,Shylmagoghnar,spotify:track:6WP2lGRGKAt5VT75TqWsyP,0.376,0.829,7,-6.43,0,0.0504,0.000184,0.7,0.0984,0.162,170.145,262500,3,29.73066,9,0
Night Changes,One Direction,spotify:track:5O2P9iiztwhomNh8xkR9lJ,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600,4,24.89191,12,1
My PYT,Wale,spotify:track:4jK1VQQGDnNOLfyVXCxGsR,0.563,0.414,0,-11.409,1,0.37,0.0298,0,0.0854,0.446,193.549,235652,4,29.57248,12,1
H.O.L.Y.,Florida Georgia Line,spotify:track:0BCy325UZyR9z0t0uxwn2N,0.523,0.666,7,-4.081,0,0.0327,0.401,0,0.0728,0.564,78.077,194187,4,47.92977,8,1
Nobody To Blame,Chris Stapleton,spotify:track:4WRRCuJYRq7gUKiupxVH9W,0.534,0.666,9,-9.471,1,0.0335,0.0143,0.0615,0.113,0.59,87.401,244147,4,44.80931,11,1
Money On You,Chris Blue,spotify:track:35ap6ekPdkGkiUkWfWhZB4,0.629,0.723,0,-5.988,1,0.0433,0.0207,0,0.188,0.514,101.016,194663,4,30.47376,9,1
Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,spotify:track:45XhKYRRkyeqoW3teSOkCM,0.613,0.681,8,-3.089,1,0.0778,0.0287,0,0.126,0.619,97.621,204664,4,31.60112,11,1
Where the World Makes Sense,Cypecore,spotify:track:7ewiiJG2CePPvwh3EP80zR,0.516,0.952,1,-5.244,0,0.141,0.00103,0.000145,0.408,0.259,172.092,244213,4,47.32917,8,0
Lonely Child,YoungBoy Never Broke Again,spotify:track:6xqZi5JTTk6XIMLvy7w5JJ,0.584,0.688,6,-4.427,0,0.431,0.294,0,0.097,0.628,94.971,217659,5,26.69141,9,1
Adjusting The Sun,Hypocrisy,spotify:track:1gEnZNkqQiGNveChR2AaQk,0.155,0.939,4,-7.373,0,0.0728,1.09e-06,0.686,0.348,0.176,99.977,281733,4,57.50653,12,0
Sign Of The Times,Harry Styles,spotify:track:5Ohxk2dO5COHF1krpoPigN,0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,340707,4,57.09561,13,1
Vanquisher,Mechina,spotify:track:56MnyK9EQgcKe24Wyokxrc,0.333,0.963,1,-5.678,1,0.0866,0.00303,0.792,0.0947,0.102,132.091,406329,4,21.73281,10,0
Might Not,Belly Featuring The Weeknd,spotify:track:5e9aFSdnkQUrm5y8Dhw0qN,0.792,0.563,1,-4.836,1,0.0787,0.318,0,0.13,0.321,134.022,224213,4,72.13853,11,1
Ooh Baby,Mario,spotify:track:0IneDe6NkMtTOb5q2SPXfq,0.622,0.593,8,-6.779,0,0.0363,0.00611,2.17e-05,0.263,0.374,75.025,220400,4,42.10106,10,1
T.H.E (The Hardest Ever),will.i.am Featuring Mick Jagger & Jennifer Lopez,spotify:track:5sn8kTcYEFZ0QcnYKEi9Qc,0.589,0.694,9,-4.847,1,0.0706,0.112,3.36e-05,0.0274,0.452,105.993,287973,4,26.55015,15,1
Gimmie That Girl,Joe Nichols,spotify:track:7xoBJ4hih949Jeu5ZfzBai,0.5,0.9,2,-3.577,1,0.117,0.205,0.000251,0.694,0.675,162.249,185453,4,59.68918,9,1
From The Pinnacle To The Pit,Ghost,spotify:track:15IbPTMnzKyXXvZigaaPQh,0.468,0.929,2,-4.288,1,0.0576,9.2e-05,0.14,0.0784,0.417,90.001,242639,4,79.52026,8,0
Loveeeeeee Song,Rihanna,spotify:track:3DZQ6mzUkAdHqZWzqxBKIK,0.71,0.598,5,-7.598,0,0.0319,0.508,0,0.0971,0.501,119.981,256320,4,42.73284,11,0
Hot Girl Summer,Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign,spotify:track:5N1o6d8zGcSZSeMFkOUQOk,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199427,4,50.71527,6,1
Betrayed,Red Moon Architect,spotify:track:5hx3nWpmbuUAHs6X57k043,0.361,0.759,0,-6.658,1,0.0372,9.59e-06,0.9,0.0732,0.195,100.061,452216,3,36.74221,18,0
Happy Little Pill,Troye Sivan,spotify:track:4z8Ll8nU1jMqB8HvKTyLP1,0.567,0.593,4,-7.127,0,0.0375,0.000848,2.09e-06,0.114,0.0398,91.703,224874,4,24.68235,10,1
I Drive Your Truck,Lee Brice,spotify:track:6aPc6SSWgTsiXrrUpJCPlj,0.51,0.649,11,-6.215,1,0.0348,0.0978,0.00206,0.119,0.118,141.963,234840,4,41.41699,11,1
My Oh My,Camila Cabello Featuring DaBaby,spotify:track:3yOlyBJuViE2YSGn3nVE1K,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,4,47.86343,7,1
Pray,Justin Bieber,spotify:track:3O5zp6tOdGFWi0NdzC0frI,0.57,0.797,11,-7.674,1,0.0599,0.124,1.13e-06,0.105,0.664,163.969,212320,4,42.50437,8,1
Uma Thurman,Fall Out Boy,spotify:track:5PUawWFG1oIS2NwEcyHaCr,0.622,0.961,4,-2.616,0,0.0669,0.102,0.00016,0.264,0.687,149.962,211573,4,28.20853,7,1
Turning Lane,The Republic of Wolves,spotify:track:60bPFDiTHxgVLlnyEPLR0F,0.372,0.819,7,-7.204,1,0.0807,0.00585,2.91e-06,0.132,0.157,160.019,233335,4,90.6666,6,0
1953,A Poor Man's Memory,spotify:track:6ts0jOv3HYtDOYjo4kgSqv,0.434,0.498,7,-8.783,1,0.0467,0.443,0.873,0.339,0.135,134.412,873920,3,61.10974,16,0
Lay Your Head to Rest,Cult Of Luna,spotify:track:3Mbx5trvbxjc7sYXCXWfAG,0.349,0.699,1,-9.335,1,0.0411,5.4e-05,0.715,0.172,0.228,100.417,383507,4,28.9951,18,0
Alone,Halsey Featuring Big Sean & Stefflon Don,spotify:track:2Te14aSrBgFj1CE2sBBVMX,0.602,0.724,2,-3.469,0,0.0352,0.0184,0,0.606,0.451,100.064,205660,4,21.81092,9,1
SkÃÂÃÂÃÂÃÂ¸gen skulle dÃÂÃÂÃÂÃÂ¸ (Live),Myrkur,spotify:track:1ceKJsYHqeep54ZPGMwRzc,0.181,0.21,7,-13.079,1,0.0325,0.928,0.889,0.166,0.0391,80.413,200027,4,33.36638,9,0
Talk,Khalid,spotify:track:6TqXcAFInzjp0bODyvrWEq,0.901,0.4,0,-8.575,1,0.126,0.051,0,0.0599,0.346,135.984,197573,4,28.17653,9,1
Sugar,Maroon 5,spotify:track:3ZKUZe1oUDnEUOQkzBJjf6,0.748,0.716,1,-9.388,1,0.0336,0.0472,0,0.0924,0.896,120.039,234440,4,72.557,5,1
Renew,Rosetta,spotify:track:3P4SARcgeottKvwD44F4VT,0.381,0.805,5,-9.154,0,0.0385,1.48e-05,0.83,0.093,0.124,119.93,370853,3,49.35586,9,0
Crumbling Teeth and the Owl Eyes,Lunatic Soul,spotify:track:06IBQ4fJp83QrQtk6ainyh,0.432,0.317,9,-12.956,0,0.0309,0.673,0.403,0.11,0.183,142.04,400532,3,33.32884,21,0
Route One 273,Sigur RÃÂÃÂÃÂÃÂ³s,spotify:track:5Yun788PTCn4QHBAmsPgxi,0.352,0.0611,4,-17.73,1,0.0378,0.88,0.00256,0.147,0.0388,87.659,240001,3,52.55081,10,0
Hope You Get Lonely Tonight,Cole Swindell,spotify:track:5BtS8w1kkjLV1BbvB0t12u,0.45,0.795,10,-4.249,1,0.0355,0.103,0,0.166,0.364,151.884,227987,4,20.75294,9,1
Skin Deep,Memory of a Melody,spotify:track:1AaS7C81keJVbHbMaRebAN,0.497,0.789,3,-4.881,0,0.031,0.0444,0.000362,0.121,0.321,95.039,307680,4,31.6205,12,0
Victory Dance,DeStorm Power,spotify:track:1nqwTt9EmNT9tVx0dZKRrm,0.738,0.771,7,-6.619,1,0.0502,0.0423,0,0.198,0.463,106.947,199850,4,46.00951,8,0
Sweet But Psycho,Ava Max,spotify:track:25sgk305KZfyuqVBQIahim,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4,31.15073,9,1
A Thousand Bad Times,Post Malone,spotify:track:2J0NXdHr6MYvKDSxB7k3V2,0.632,0.732,6,-3.498,1,0.092,0.105,1.15e-05,0.111,0.317,159.0,221173,4,17.34461,13,1
All About It,Hoodie Allen Featuring Ed Sheeran,spotify:track:2rvHIXjN4TCFuFLZk3qAxn,0.738,0.87,1,-5.343,0,0.0844,0.0124,0,0.14,0.845,89.988,205733,4,65.63927,7,1
Homeworld Salient,Mechina,spotify:track:4V3ZTbDrA5SAv17VdoHbVQ,0.158,0.944,4,-4.585,0,0.0911,0.0938,0.00286,0.132,0.051,99.996,372820,4,38.28981,16,0
Cotton Cloud,A Light In The Dark,spotify:track:3qNZDTsDp2W0JinZnjh8mR,0.419,0.947,7,-2.972,1,0.0344,5.6e-05,0.954,0.361,0.205,110.012,296078,4,77.60238,10,0
Wake,Degree of Arc,spotify:track:3rLsTlfyc7Ewb7kbPBTTUS,0.241,0.068,9,-19.372,1,0.0373,0.973,0.923,0.0663,0.0378,109.206,223454,5,24.28639,11,0
Astorolus - the Great Octopus,Candlemass,spotify:track:0bYPxDl2zggPeIeBLLciUa,0.274,0.708,6,-5.399,1,0.0508,0.000389,0.315,0.255,0.208,104.798,402520,4,16.22896,12,0
Deep Winter Medley: Snow,KIVA,spotify:track:0ZCKPylfoTUJoG4TyZH1qT,0.341,0.317,4,-7.997,0,0.03,0.805,0.00826,0.153,0.237,114.208,342467,3,31.99039,15,0
Freedom,Beyonce Featuring Kendrick Lamar,spotify:track:7aBxcRw77817BrkdPChAGY,0.437,0.803,2,-6.412,1,0.305,0.0376,0,0.683,0.406,84.378,289760,4,17.70749,16,1
Butterfly Effect,Before The Dawn,spotify:track:4Xnr3bXL5VmcnNVLPNiYj2,0.445,0.958,5,-5.714,1,0.0494,0.000133,4.88e-05,0.148,0.338,100.032,233893,4,39.4926,13,0
Dance (A$$),Big Sean Featuring Nicki Minaj,spotify:track:3ezLHHohGfrGeo7KnXH1ee,0.764,0.695,2,-6.569,1,0.342,0.02,0.0449,0.13,0.7,159.865,197760,4,36.50412,14,1
Novacane,Frank Ocean,spotify:track:4osgfFTICMkcGbbigdsa53,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347,4,52.38595,13,1
Bubble Butt,Major Lazer Featuring Bruno Mars, Tyga & Mystic,spotify:track:4REEbsJ6WV9NoGubnlhnkm,0.765,0.771,7,-6.99,1,0.347,0.0115,0.00237,0.606,0.394,194.072,227813,4,28.72485,11,1
BEBE,6ix9ine Featuring Anuel AA,spotify:track:6mKs2kkBgvf090H566n1pd,0.635,0.902,0,-3.559,1,0.109,0.172,0,0.125,0.286,102.063,217822,4,38.55986,11,1
The Night Is Still Young,Nicki Minaj,spotify:track:4bBrKDo8rchikwZOtmXbIH,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.016,227560,4,45.29247,8,1
Shadow Days,John Mayer,spotify:track:3RgR3cFZ6xh7MlB9DURK6e,0.52,0.559,2,-9.615,1,0.0254,0.0736,0.349,0.116,0.254,146.944,228173,4,44.06129,10,1
The Light Behind Your Eyes,My Chemical Romance,spotify:track:3HyDpKAuR3e4l6QB7hSB2l,0.407,0.459,7,-4.837,1,0.0263,0.0455,2.98e-05,0.111,0.113,75.016,312760,4,30.27459,12,0
Astral Blood,Wolves In The Throne Room,spotify:track:4fVbzqBB2X2XQfFpnaoxY9,0.145,0.916,0,-8.108,1,0.0844,0.000125,0.794,0.351,0.0573,149.286,616427,3,24.69076,18,0
Let It Happen,Tame Impala,spotify:track:068LmtzI6xJJDPfPnMje0U,0.602,0.874,1,-5.906,0,0.0428,0.00476,0.0192,0.108,0.612,125.017,467585,4,50.83515,17,0
Karolinens BÃÂÃÂÃÂÃÂ¶n - Swedish Version,Sabaton,spotify:track:2oI1J1k7czljzszhdfTaL6,0.496,0.773,2,-6.061,1,0.0284,0.018,0.000298,0.667,0.39,87.995,374067,4,50.4956,17,0
Apes**t,The Carters,spotify:track:0B08s1tLWCXoFmGP0vIubM,0.698,0.783,2,-6.503,1,0.266,0.016,0,0.176,0.378,160.034,264853,4,37.31643,14,1
Ain't Back Yet,Kenny Chesney,spotify:track:5jjoS9t9LgIsSGbVrtoKR7,0.602,0.944,10,-4.238,1,0.0427,0.0308,0.00256,0.436,0.797,106.958,239813,4,18.21328,10,1
Mood Swings,Karen Bernod,spotify:track:2PMcKQhi0PjHvuHw8KnYap,0.745,0.447,5,-6.608,0,0.0496,0.00882,0,0.123,0.481,126.406,292407,4,47.49866,12,0
Burn Out,Midland,spotify:track:7yrJnekdlwWARt5lmVqJ6L,0.671,0.724,7,-5.61,1,0.0244,0.292,0,0.231,0.801,99.976,188613,4,38.82762,7,1
It Won't Kill Ya,The Chainsmokers,spotify:track:5xhJmd0I15jFcEdqxfCzKk,0.572,0.53,6,-8.521,0,0.0654,0.0647,0.000169,0.127,0.12,170.138,217613,4,28.31953,11,0
Break Your Heart,Taio Cruz Featuring Ludacris,spotify:track:1CdqVF1ywD0ZO1zXtB9yWa,0.666,0.899,8,-4.676,1,0.028,0.00155,0,0.0677,0.629,122.05,186267,4,43.73104,9,1
Ashes,Ghost,spotify:track:1eV0pIQT1eyvOV4PQrXBjQ,0.195,0.0394,9,-14.886,1,0.0375,0.0676,0.77,0.388,0.0376,90.702,81160,3,49.05484,4,0
Can't Be Friends,Trey Songz,spotify:track:0H6fDB7YaMZe1rXCmATx9l,0.451,0.588,11,-7.973,0,0.2,0.0643,0,0.171,0.332,171.849,220373,4,63.04224,8,1
Voix Sereines,Alcest,spotify:track:202jYUPcHQE4XgcuAcw2FM,0.205,0.524,5,-6.702,0,0.0315,0.0609,0.898,0.098,0.0459,134.714,403748,4,47.52281,17,0
Departure,Evergrey,spotify:track:77CoEXWcqXVMgPXJILQknh,0.43,0.863,11,-6.718,0,0.069,0.0134,0.000243,0.731,0.372,159.965,390120,1,72.35272,11,0
Alice,Avril Lavigne,spotify:track:4gLVsEaNMpzkCAM0hXgDoi,0.536,0.824,0,-4.403,1,0.0767,0.0458,0.000199,0.174,0.172,119.004,300987,4,27.44375,11,1
Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,spotify:track:7neVcKsbivjMDIkdfoao5m,0.626,0.67,7,-5.381,1,0.0534,0.318,0,0.0429,0.523,73.422,223253,4,16.93477,11,1
Mekto,Astralia,spotify:track:1ZJ503CA3xPCDX32yXO56O,0.379,0.573,8,-10.882,1,0.0307,0.208,0.923,0.0986,0.166,168.053,365253,5,36.48561,11,0
Burning Myrrh,Full Of Hell,spotify:track:4pLqWRbgIPlSwb1uqVx9JR,0.192,0.885,5,-5.918,0,0.124,1.31e-05,0.00113,0.261,0.0595,114.391,132187,4,36.53703,6,0
Rumour Has It / Someone Like You,Glee Cast,spotify:track:5iYUt3rsgrGFU0nugdhYwj,0.64,0.896,6,-3.221,0,0.0789,0.275,0,0.147,0.751,123.071,207947,4,38.43274,11,1
Pretty Girls,Britney Spears & Iggy Azalea,spotify:track:6QicTxeiSaRkPnkGDUvYOs,0.834,0.831,7,-6.061,0,0.0745,0.00799,0,0.217,0.788,103.009,163960,4,49.39585,9,1
Rain Over Me,Pitbull Featuring Marc Anthony,spotify:track:2cZrrQMjB63c0iIugYH9zS,0.61,0.906,0,-2.117,1,0.0647,0.00416,0,0.758,0.294,127.917,231573,4,64.70614,7,1
Drink,Alestorm,spotify:track:5lizvEPQRY3P7KYVY434T2,0.509,0.855,8,-4.567,1,0.046,3.72e-05,5.87e-05,0.0808,0.804,160.051,202587,4,20.86106,11,0
